,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
227,0.5548848628997802,0.03576214773287278,0.07179522514343262,0.002114551047662554,False,,gini,,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.7906976744186046,0.8914728682170543,0.8294573643410853,0.8671875,0.8432049418604652,0.03431300781037993,380,0.9114106884930188,0.9065960519980741,0.9504092441020703,0.9145402022147329,0.9444580376804502,0.9254828448976692,0.018198138801737013,302,0.8489208633093526,0.8085106382978724,0.8955223880597015,0.8428571428571429,0.8721804511278195,0.8535982967303777,0.029233794172849846,379
80,0.35166406631469727,0.037665173455769196,0.07024383544921875,0.02048269232663533,True,,entropy,,auto,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8449612403100775,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.8984375,0.8603076550387596,0.029618617585892792,30,0.9068367838228214,0.9102070293692825,0.9506499759268174,0.9090033702455463,0.9506973330070957,0.9254788984743128,0.020599776869964646,303,0.8550724637681161,0.8368794326241135,0.8955223880597015,0.8571428571428571,0.9007633587786259,0.8690761000746828,0.024813778527085616,34
92,0.5092525482177734,0.13150271846017705,0.07734794616699218,0.022803778208161738,True,,entropy,,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8294573643410853,0.8914728682170543,0.8372093023255814,0.890625,0.8571947674418606,0.027787658426893548,93,0.9080404429465575,0.908521906596052,0.9525758305247954,0.911651420317766,0.9461707854171765,0.9253920771604693,0.01972409024023525,304,0.8489208633093526,0.8428571428571429,0.8955223880597015,0.8489208633093526,0.8955223880597015,0.8663487291190503,0.023922877713323618,104
160,0.5758965969085693,0.07700188182035353,0.08488245010375976,0.024141731784383048,True,balanced,entropy,20,auto,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.8984375,0.8587572674418604,0.031345448323778245,52,0.9040683678382282,0.9033461723639865,0.9510110736639383,0.9198363023591718,0.9486175678982138,0.9253758968247077,0.020819914620551338,305,0.8428571428571429,0.8391608391608391,0.8955223880597015,0.8633093525179857,0.9007633587786259,0.868322616274859,0.0257536861582003,53
22,0.2995492458343506,0.012524987276611875,0.05202813148498535,0.002790855282611942,True,,gini,20,auto,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8449612403100775,0.8217054263565892,0.8682170542635659,0.8449612403100775,0.890625,0.8540939922480619,0.02345126403626773,192,0.9111699566682716,0.9077997111218103,0.9455946076071257,0.9135772749157438,0.9486175678982138,0.925351823642233,0.017882433620417568,306,0.8571428571428571,0.8345323741007193,0.874074074074074,0.8550724637681161,0.8939393939393939,0.8629522326050321,0.019937038309704783,217
125,0.6018742561340332,0.016234746979062305,0.07328610420227051,0.0021336937290407742,True,balanced,gini,20,log2,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8062015503875969,0.8837209302325582,0.8527131782945736,0.90625,0.857218992248062,0.03501388827956099,78,0.9087626384207993,0.9061145883485797,0.9496870486278286,0.9145402022147328,0.9476388549057989,0.9253486665035477,0.01924098923522953,307,0.8489208633093526,0.8251748251748251,0.887218045112782,0.8633093525179857,0.9090909090909091,0.8667427990411708,0.029222951685576197,95
268,0.34464082717895506,0.12753631780678865,0.05360922813415527,0.0059506991454078085,False,,entropy,20,log2,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.7984496124031008,0.8992248062015504,0.8294573643410853,0.890625,0.8509932170542637,0.03824025119739574,271,0.9008184882041407,0.9123736157920077,0.9559460760712566,0.9118921521425132,0.9456814289209688,0.9253423522261774,0.021451255755984944,308,0.8489208633093526,0.8142857142857143,0.9037037037037037,0.8450704225352113,0.8923076923076922,0.8608576792283348,0.03281937873522465,288
235,0.9290628910064698,0.12002609819353348,0.12499561309814453,0.037928612279554345,False,,gini,,log2,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.7906976744186046,0.8914728682170543,0.8372093023255814,0.890625,0.8478924418604652,0.03860193793779443,335,0.9123736157920077,0.9051516610495909,0.9508907077515647,0.9105681271064034,0.9473941766576951,0.9252756576714523,0.01966270099843319,309,0.8428571428571429,0.8111888111888113,0.8955223880597015,0.851063829787234,0.8923076923076922,0.8585879728401163,0.03178654675948536,333
41,1.0869420528411866,0.10498301597336344,0.13977503776550293,0.004252412260847632,True,,gini,,log2,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.813953488372093,0.8992248062015504,0.8527131782945736,0.890625,0.8587451550387597,0.03212910758585688,66,0.9098459316321618,0.9057534906114588,0.9518536350505536,0.9142994703899856,0.9444580376804502,0.9252421130729219,0.019047388785746248,310,0.8489208633093526,0.8285714285714286,0.9037037037037037,0.8652482269503546,0.8923076923076922,0.8677503829685065,0.02753726484911079,70
315,0.5543213844299316,0.01312941943004402,0.07476286888122559,0.004274275618390827,False,balanced,gini,20,log2,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.7984496124031008,0.8914728682170543,0.8527131782945736,0.875,0.8478682170542635,0.03402253077306736,358,0.9080404429465574,0.9039480019258546,0.9552238805970149,0.9145402022147329,0.9444580376804502,0.9252421130729219,0.02064957947798218,310,0.8345323741007193,0.8169014084507041,0.8955223880597015,0.8633093525179857,0.8787878787878788,0.8578106803833979,0.02866321411656726,351
352,0.3139622211456299,0.005794249791203905,0.05497550964355469,0.008658770931441406,False,balanced,entropy,20,auto,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8294573643410853,0.8682170542635659,0.8372093023255814,0.875,0.8463178294573644,0.02133191923382481,368,0.9114106884930188,0.9124939817043813,0.9490852190659606,0.9102070293692827,0.9428676290677758,0.925212909540084,0.017082301686383066,312,0.8368794326241135,0.8428571428571429,0.874074074074074,0.851063829787234,0.8787878787878788,0.8567324716260887,0.016768861421657767,364
302,0.2881311416625977,0.009616366232389808,0.05686330795288086,0.0029374693352602296,False,balanced,gini,10,log2,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.7906976744186046,0.8837209302325582,0.8372093023255814,0.8984375,0.847904554263566,0.03889397311667315,333,0.9077997111218103,0.9087626384207993,0.948964853153587,0.9133365430909965,0.9471494984095914,0.925202648839357,0.01876298062315301,313,0.8428571428571429,0.8085106382978724,0.887218045112782,0.8489208633093526,0.9022556390977443,0.857952465734979,0.03338615947308423,345
200,0.4819753646850586,0.1151845354127698,0.0949817180633545,0.013032690992705194,False,,gini,10,log2,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8372093023255814,0.890625,0.852543604651163,0.0323202494649908,227,0.9082811747713048,0.902262879152624,0.9523350987000482,0.9167067886374578,0.9464154636652802,0.925200280985343,0.02035142392430807,314,0.8428571428571429,0.8309859154929576,0.8955223880597015,0.851063829787234,0.8939393939393939,0.862873734027286,0.02678798449683446,220
288,0.5657166957855224,0.061773540478241976,0.09768948554992676,0.018219223659868184,False,balanced,gini,10,auto,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.7906976744186046,0.8914728682170543,0.8449612403100775,0.8828125,0.8478803294573642,0.03671062172380656,355,0.9068367838228213,0.9056331246990852,0.951131439576312,0.9109292248435242,0.951309028627355,0.9251679203138196,0.021344044273804662,315,0.8428571428571429,0.8085106382978724,0.8955223880597015,0.8571428571428571,0.8854961832061069,0.8579058419127362,0.031122863319078424,347
193,0.5365954399108886,0.00809832640550582,0.0750044345855713,0.005818242568183055,False,,gini,10,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8372093023255814,0.875,0.8494186046511629,0.029080101522329756,327,0.906355320173327,0.9092441020702937,0.9496870486278286,0.9155031295137217,0.9449473941766576,0.9251473989123656,0.018402734724157224,316,0.8428571428571429,0.8309859154929576,0.8955223880597015,0.8489208633093526,0.8787878787878788,0.8594148377014067,0.023964783699611518,320
17,0.6668105125427246,0.0641289865318687,0.1057889461517334,0.05161094378991537,True,,gini,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8062015503875969,0.8837209302325582,0.8604651162790697,0.8828125,0.8540818798449612,0.02940026316493984,206,0.9075589792970631,0.9067164179104477,0.9498074145402022,0.9110495907558979,0.95033031563494,0.92509254362771,0.020445451229961036,317,0.8489208633093526,0.8251748251748251,0.888888888888889,0.8714285714285713,0.8854961832061069,0.863981866401549,0.023964554139090585,179
38,0.30202298164367675,0.009077703778513583,0.04959678649902344,0.0013254212430700422,True,,gini,,auto,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.8217054263565892,0.8837209302325582,0.8372093023255814,0.8984375,0.8556564922480622,0.029836554127098115,128,0.9065960519980741,0.9046701974000962,0.9516129032258065,0.9138180067404911,0.9486175678982139,0.9250629454525365,0.02070294408989823,318,0.8489208633093526,0.8368794326241135,0.887218045112782,0.8489208633093526,0.9037037037037037,0.8651285816118609,0.025688048294247586,139
122,0.5223113536834717,0.15592144812148012,0.07917490005493164,0.021489566373168296,True,balanced,gini,20,log2,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.890625,0.8556443798449612,0.029863242224072824,143,0.9106884930187771,0.9053923928743379,0.9465575349061145,0.9142994703899855,0.9483728896501101,0.9250621561678651,0.018519064706843353,319,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8550724637681161,0.8939393939393939,0.8648541642496935,0.025094329087434173,146
184,0.3248570919036865,0.00705730237839028,0.05193285942077637,0.0019368261205778262,True,balanced,entropy,,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8372093023255814,0.8837209302325582,0.8604651162790697,0.8671875,0.8571584302325581,0.01796117049503314,115,0.8982908040442946,0.9167067886374578,0.9516129032258064,0.9129754453538759,0.945681428920969,0.9250534740364807,0.020311091751543206,320,0.8489208633093526,0.8531468531468532,0.888888888888889,0.8714285714285713,0.8702290076335878,0.8665228368814508,0.014330307951968784,99
297,0.7520444393157959,0.20026636019624527,0.10828161239624023,0.031827097159524476,False,balanced,gini,10,log2,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8372093023255814,0.890625,0.852543604651163,0.03194622839198781,227,0.9065960519980741,0.9133365430909967,0.951131439576312,0.9092441020702937,0.9449473941766577,0.9250511061824668,0.018993301230997534,321,0.8345323741007193,0.8368794326241135,0.8955223880597015,0.851063829787234,0.8923076923076922,0.862061143375892,0.026636070349932504,244
361,0.6128031253814697,0.020344161490627247,0.07395730018615723,0.0031559923439882466,False,balanced,entropy,20,log2,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8372093023255814,0.8828125,0.850981104651163,0.030583652332808808,285,0.9012999518536351,0.9076793452094367,0.9553442465093885,0.9122532498796341,0.9482505505260582,0.9249654687956305,0.02229588498854385,322,0.8428571428571429,0.8333333333333334,0.8955223880597015,0.851063829787234,0.8854961832061069,0.8616545754487037,0.02442560587649432,259
137,0.6062530517578125,0.017399716936799398,0.07973980903625488,0.009173052711612431,True,balanced,gini,,log2,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.890625,0.8571947674418604,0.028639622812845975,95,0.9041887337506018,0.9111699566682716,0.9487241213288398,0.9153827636013481,0.9453144115488132,0.9249559973795749,0.01839766129515067,323,0.8489208633093526,0.8391608391608391,0.8955223880597015,0.8571428571428571,0.8939393939393939,0.8669372683224289,0.023402030745843887,90
16,0.4353447914123535,0.14957029876156058,0.0590756893157959,0.018193317218497346,True,,gini,20,auto,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8062015503875969,0.8992248062015504,0.8372093023255814,0.890625,0.8540939922480622,0.03531338666962206,182,0.905392392874338,0.9086422725084257,0.9492055849783341,0.9098459316321618,0.9515537068754588,0.9249279777737437,0.020845445790127867,324,0.8489208633093526,0.8251748251748251,0.9022556390977443,0.851063829787234,0.8923076923076922,0.8639445699353697,0.02886840164407373,181
35,1.0296888828277588,0.10446747821870919,0.1063924789428711,0.039258171109969174,True,,gini,,auto,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.813953488372093,0.8062015503875969,0.8992248062015504,0.8449612403100775,0.8828125,0.8494307170542635,0.03671829400904269,324,0.9065960519980742,0.9099662975445354,0.9448724121328839,0.9138180067404911,0.9493516026425249,0.924920874211702,0.018317404268178836,325,0.8309859154929576,0.8251748251748251,0.9037037037037037,0.8550724637681161,0.8854961832061069,0.8600866182691419,0.030459553760946875,302
326,0.29044513702392577,0.010640909279939,0.0544342041015625,0.0008078933162318823,False,balanced,gini,,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.7984496124031008,0.8914728682170543,0.8449612403100775,0.890625,0.8509932170542636,0.03597301339332861,281,0.9130958112662494,0.8988926336061628,0.9513721714010592,0.9142994703899856,0.9469048201614875,0.9249129813649889,0.020557627941303776,326,0.8428571428571429,0.8142857142857143,0.8955223880597015,0.8591549295774649,0.8939393939393939,0.8611519137438834,0.030956342165951892,278
166,0.3100747585296631,0.0075852700872798655,0.0536923885345459,0.0012170369015075788,True,balanced,entropy,20,auto,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8914728682170543,0.8449612403100775,0.890625,0.8525436046511627,0.03377494031828919,234,0.9037072701011073,0.9065960519980741,0.9516129032258065,0.9109292248435243,0.9515537068754587,0.9248798314087943,0.021924169888920517,327,0.8428571428571429,0.8226950354609929,0.8955223880597015,0.8550724637681161,0.8923076923076922,0.8616909444907291,0.02828833368352552,256
115,0.61638503074646,0.008470951748189173,0.07836098670959472,0.008400047509006421,True,balanced,gini,20,auto,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.8062015503875969,0.8837209302325582,0.8372093023255814,0.8984375,0.8494549418604652,0.035677152726171064,306,0.9102070293692825,0.9056331246990852,0.9487241213288397,0.9106884930187771,0.9491069243944213,0.9248719385620812,0.019711026401486493,328,0.8368794326241135,0.8251748251748251,0.887218045112782,0.8489208633093526,0.9007633587786259,0.8597913049999398,0.0292313405024748,310
353,0.6285054683685303,0.005116758949026295,0.07372312545776367,0.004182761807755271,False,balanced,entropy,20,auto,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8449612403100775,0.8062015503875969,0.8992248062015504,0.8372093023255814,0.890625,0.8556443798449613,0.03470294594431589,139,0.9074386133846895,0.908521906596052,0.9552238805970148,0.9097255657197881,0.9433569855639833,0.9248533903723055,0.020315474939495697,329,0.8550724637681161,0.8226950354609929,0.9037037037037037,0.851063829787234,0.8923076923076922,0.8649685450055478,0.029414841944003383,143
6,0.36820235252380373,0.12039632112153233,0.0613196849822998,0.008707702817498796,True,,gini,10,auto,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.7984496124031008,0.875968992248062,0.8449612403100775,0.875,0.844767441860465,0.029214111916606625,375,0.9087626384207992,0.9070775156475687,0.951131439576312,0.908521906596052,0.9486175678982138,0.9248222136277893,0.020478664636311376,330,0.8428571428571429,0.8194444444444445,0.8805970149253731,0.8571428571428571,0.8805970149253731,0.8561276948590381,0.02332506898122604,369
8,0.2978384494781494,0.006770252543987005,0.052021026611328125,0.0017305715793094931,True,,gini,10,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8449612403100775,0.813953488372093,0.8914728682170543,0.8217054263565892,0.8984375,0.8541061046511629,0.03494914226353393,165,0.9130958112662495,0.9109292248435243,0.9499277804525758,0.8988926336061628,0.9510643503792513,0.9247819601095527,0.02154900412988948,331,0.8550724637681161,0.8285714285714286,0.8955223880597015,0.8368794326241135,0.9022556390977443,0.8636602704242208,0.030089824001715153,196
272,0.2964219570159912,0.004317839918769501,0.05170693397521973,0.001353057769355454,False,,entropy,,auto,1,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8372093023255814,0.8837209302325582,0.8372093023255814,0.890625,0.8540939922480622,0.02768203276413149,182,0.9014203177660086,0.9127347135291285,0.9500481463649495,0.9098459316321618,0.9498409591387326,0.9247780136861963,0.020882150043518993,332,0.8368794326241135,0.8489208633093526,0.887218045112782,0.851063829787234,0.8906250000000001,0.8629414341666966,0.021783551012821038,218
97,0.630962324142456,0.012312088047207405,0.0783240795135498,0.004241195724209736,True,balanced,gini,10,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8992248062015504,0.8527131782945736,0.8828125,0.8571826550387597,0.029905628730179056,109,0.9034665382763603,0.9075589792970631,0.9482426576793452,0.9174289841116996,0.9471494984095914,0.9247693315548119,0.019265278792077314,333,0.8428571428571429,0.8391608391608391,0.9037037037037037,0.8633093525179857,0.8854961832061069,0.8669054442891555,0.024741638025548972,91
201,0.9946329116821289,0.14186503034887057,0.13970155715942384,0.025606235283544082,False,,gini,10,log2,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.8062015503875969,0.8914728682170543,0.8372093023255814,0.8828125,0.8478803294573645,0.03363534739366774,345,0.9109292248435243,0.907558979297063,0.9504092441020702,0.9118921521425132,0.9429899681918278,0.9247559137153998,0.018127119699109982,334,0.8345323741007193,0.8275862068965517,0.8955223880597015,0.851063829787234,0.8854961832061069,0.8588401964100626,0.027145087143266362,328
323,0.5920477867126465,0.015631220941978073,0.07302169799804688,0.0016825558653302906,False,balanced,gini,,auto,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8449612403100775,0.813953488372093,0.875968992248062,0.8372093023255814,0.8984375,0.8541061046511629,0.029747677335719504,165,0.9123736157920077,0.9037072701011074,0.9523350987000482,0.9104477611940298,0.9447027159285539,0.9247132923431496,0.019796803825270385,335,0.8550724637681161,0.8333333333333334,0.8787878787878788,0.851063829787234,0.9007633587786259,0.8638041728910377,0.02348413938741481,192
296,0.28307085037231444,0.006257884171586159,0.05404257774353027,0.00475016182730273,False,balanced,gini,10,log2,1,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8449612403100775,0.813953488372093,0.8914728682170543,0.8372093023255814,0.875,0.8525193798449614,0.027573916917569635,261,0.9053923928743379,0.9065960519980741,0.9535387578237843,0.9121328839672604,0.9456814289209688,0.9246683031168852,0.020641503435933354,336,0.8550724637681161,0.8285714285714286,0.8955223880597015,0.851063829787234,0.8769230769230769,0.8614306374219115,0.02293420075900795,266
162,0.40247430801391604,0.14088971473153455,0.06414279937744141,0.023585245228271292,True,balanced,entropy,20,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8062015503875969,0.8294573643410853,0.8837209302325582,0.8449612403100775,0.8984375,0.8525557170542635,0.034106677531444494,222,0.8998555609051516,0.9061145883485796,0.9516129032258065,0.9111699566682716,0.9544898458527036,0.9246485710001024,0.02348383190200503,337,0.8226950354609929,0.8450704225352113,0.887218045112782,0.8550724637681161,0.9022556390977443,0.8624623211949694,0.028757187494031874,230
3,0.6976768970489502,0.17163697547651802,0.0991711139678955,0.01940474581229768,True,,gini,10,auto,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.8984375,0.855656492248062,0.0332648931342784,132,0.9073182474723158,0.9029850746268657,0.9504092441020702,0.9123736157920077,0.9500856373868363,0.924634363876019,0.021123339366063316,338,0.8368794326241135,0.8368794326241135,0.8955223880597015,0.8550724637681161,0.9022556390977443,0.8653218712347577,0.02828133450425732,134
19,0.5955057144165039,0.007811221383014396,0.0714806079864502,0.00300128547195058,True,,gini,20,auto,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8449612403100775,0.8828125,0.852531492248062,0.030037831709221946,250,0.9049109292248435,0.9082811747713048,0.9499277804525758,0.9118921521425133,0.9478835331539026,0.9245791139490279,0.019995350257747353,339,0.8428571428571429,0.8333333333333334,0.8955223880597015,0.8550724637681161,0.8854961832061069,0.8624563022448802,0.024128810925532252,231
225,1.1853697299957275,0.022747724532330916,0.15633702278137207,0.014914386336230111,False,,gini,,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8372093023255814,0.8828125,0.850981104651163,0.030583652332808808,285,0.9149012999518537,0.9050312951372171,0.9559460760712566,0.9062349542609532,0.9406655248348422,0.9245558300512245,0.020272847436854834,340,0.8405797101449274,0.8285714285714286,0.8970588235294118,0.851063829787234,0.8854961832061069,0.8605539950478217,0.026331103680118585,295
130,0.4779829502105713,0.0925627499627699,0.07012476921081542,0.014650264209945795,True,balanced,gini,,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8217054263565892,0.7984496124031008,0.8914728682170543,0.8449612403100775,0.8984375,0.8510053294573643,0.03884469391326353,269,0.9053923928743379,0.9000962927298989,0.950168512277323,0.9128550794415021,0.9535111328602887,0.9244046820366701,0.02278911441107311,341,0.8368794326241135,0.8194444444444445,0.8955223880597015,0.8550724637681161,0.9022556390977443,0.861834873598824,0.032354720270537714,251
