,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
159,0.5857314586639404,0.009878065695908853,0.05334868431091309,0.002344920875742203,True,balanced,entropy,10,log2,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8607359105728923,0.031878435690633374,135,0.928395061728395,0.9029275808936826,0.92090395480226,0.9231010671688638,0.9566854990583804,0.9264026327303163,0.017396756129816185,41,0.8852459016393444,0.8307692307692307,0.8617886178861789,0.8739495798319329,0.9075630252100839,0.8718632710673541,0.025487795965456233,106
375,0.6010964870452881,0.08247137657613353,0.05207352638244629,0.0011810819835702787,False,balanced,entropy,,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8157894736842105,0.8672566371681416,0.8761061946902655,0.911504424778761,0.8695699425555039,0.030844851571890878,2,0.9317901234567902,0.8946070878274267,0.9149403640929065,0.9322033898305085,0.9582548650345261,0.9263591660484316,0.02106926374247693,42,0.8852459016393444,0.8396946564885496,0.8760330578512397,0.8793103448275862,0.9137931034482759,0.8788154128509993,0.023677880230088717,5
34,0.2997037410736084,0.014097608375083833,0.03209047317504883,0.0005332897277119325,True,,gini,,auto,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8245614035087719,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8607359105728923,0.025434037202459694,135,0.9290123456790124,0.9001540832049306,0.9152542372881356,0.928436911487759,0.9588826114249843,0.9263480378169643,0.019386366744920017,43,0.8666666666666667,0.846153846153846,0.8617886178861789,0.8717948717948718,0.9059829059829059,0.8704773816968938,0.01971815702289014,164
181,0.6003643035888672,0.008773287048624723,0.05524067878723145,0.0031065127566297875,True,balanced,entropy,,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8407079646017699,0.8761061946902655,0.9203539823008849,0.8642757335817419,0.03817204509290539,36,0.9299382716049382,0.900462249614792,0.9139987445072191,0.9300062774639045,0.9573132454488388,0.9263437577279385,0.019014181886969954,44,0.8852459016393444,0.8333333333333333,0.8524590163934426,0.8813559322033898,0.923076923076923,0.8750942213292866,0.03066245121280856,32
117,0.5805149555206299,0.00901235200445487,0.05356574058532715,0.002727862248461444,True,balanced,gini,20,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8859649122807017,0.8157894736842105,0.8407079646017699,0.8761061946902655,0.911504424778761,0.8660145940071418,0.03385902689242052,20,0.9311728395061728,0.9007704160246532,0.9099183929692404,0.9306340238543629,0.9591964846202135,0.9263384313949287,0.020222840304937286,45,0.8925619834710743,0.8421052631578948,0.8548387096774194,0.8813559322033898,0.9137931034482759,0.8769309983916109,0.025782255829161764,10
52,0.31586108207702634,0.018735364570462595,0.032749080657958986,0.0009943603673979973,True,,entropy,10,auto,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8947368421052632,0.8333333333333334,0.8495575221238938,0.8672566371681416,0.8849557522123894,0.8659680173886042,0.022468497272727782,32,0.9317901234567901,0.9016949152542373,0.9133709981167608,0.9300062774639045,0.9548022598870056,0.9263329148357397,0.018048937004641365,46,0.9016393442622951,0.8549618320610687,0.8571428571428572,0.8717948717948718,0.888888888888889,0.8748855588299964,0.018073012950620863,39
157,0.5917941570281983,0.010756821674067597,0.05700383186340332,0.007256730970549562,True,balanced,entropy,10,log2,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8245614035087719,0.8407079646017699,0.8672566371681416,0.911504424778761,0.864244682502717,0.030129564563227743,52,0.9305555555555556,0.89768875192604,0.9168236032642813,0.9293785310734464,0.9569993722536095,0.9262891628145866,0.019382691183846307,47,0.8852459016393444,0.846153846153846,0.8524590163934426,0.8717948717948718,0.9152542372881356,0.8741815746539281,0.024789120195342,49
167,0.5843545436859131,0.007622124062187839,0.05290751457214356,0.0024217216751538447,True,balanced,entropy,20,auto,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8333333333333334,0.831858407079646,0.8672566371681416,0.911504424778761,0.8642291569632045,0.02971395201122591,56,0.9283950617283951,0.9020030816640987,0.911487758945386,0.9306340238543629,0.9588826114249843,0.9262805075234454,0.019465561587510023,48,0.8852459016393444,0.8549618320610687,0.8455284552845529,0.8739495798319329,0.9152542372881356,0.8749880012210068,0.024480951390793843,35
50,0.5863535881042481,0.08344606621320198,0.06355061531066894,0.008533955476414137,True,,entropy,10,auto,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8859649122807017,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8607048594938673,0.028961711107516313,178,0.9354938271604938,0.8986132511556241,0.9133709981167609,0.9274952919020716,0.9563716258631513,0.9262689988396204,0.019616157669381466,49,0.894308943089431,0.8396946564885496,0.8548387096774194,0.8739495798319329,0.8965517241379309,0.8718687226450527,0.022101293616631188,105
134,0.5949115753173828,0.04004247905448637,0.06180868148803711,0.005813839421595422,True,balanced,gini,,auto,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8859649122807017,0.8245614035087719,0.8407079646017699,0.8672566371681416,0.8849557522123894,0.860689333954355,0.0243939577182231,186,0.9268518518518518,0.9072419106317411,0.9149403640929066,0.9227871939736346,0.9595103578154425,0.9262663356731153,0.017932198107040467,50,0.8925619834710743,0.8484848484848484,0.8548387096774194,0.8717948717948718,0.888888888888889,0.8713138604634206,0.017624926148751132,131
93,0.6468996047973633,0.06065800762858761,0.05459661483764648,0.0032273437286006825,True,,entropy,,log2,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8333333333333334,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8659990684676293,0.023697710743091183,28,0.9290123456790124,0.8989214175654853,0.9215317011927182,0.9290646578782172,0.9526051475204018,0.9262270539671669,0.017200335940653372,51,0.8852459016393444,0.8549618320610687,0.859504132231405,0.8717948717948718,0.9059829059829059,0.8754979287419191,0.018523510668609574,24
23,0.5868565082550049,0.01336957642588747,0.05547266006469727,0.004301129379322588,True,,gini,20,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8141592920353983,0.8584070796460177,0.8938053097345132,0.8501164415463437,0.030931433830991874,377,0.9348765432098766,0.898613251155624,0.9118016321406152,0.9271814187068425,0.9585687382297552,0.9262083166885426,0.020456403214239388,52,0.8760330578512396,0.8396946564885496,0.8292682926829269,0.864406779661017,0.8983050847457628,0.8615415742858991,0.02485405689929729,366
374,0.5948481559753418,0.007037798966765114,0.05794291496276856,0.009655084134607786,False,balanced,entropy,,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8157894736842105,0.8495575221238938,0.8761061946902655,0.8938053097345132,0.8607359105728923,0.026585826150513147,135,0.9317901234567901,0.8893682588597843,0.9180790960451978,0.9315756434400502,0.9601381042059008,0.9261902452015447,0.02295416171603663,53,0.8760330578512396,0.8396946564885496,0.8617886178861789,0.8793103448275862,0.8965517241379309,0.8706756802382971,0.01903487475759069,157
62,0.29048986434936525,0.008066472863665781,0.03161177635192871,0.0005231189546099489,True,,entropy,10,log2,2,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8245614035087719,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.8624747709982922,0.023771299514181745,97,0.9345679012345679,0.8893682588597843,0.9218455743879472,0.9281230382925298,0.9569993722536096,0.9261808290056879,0.021899121072582257,54,0.8852459016393444,0.846153846153846,0.8617886178861789,0.8717948717948718,0.8983050847457628,0.8726576644440007,0.01809744099043009,81
7,0.6593069553375244,0.09796239979932743,0.06355848312377929,0.018694747847269256,True,,gini,10,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8245614035087719,0.8495575221238938,0.8584070796460177,0.9026548672566371,0.8624747709982922,0.02627504804815292,97,0.9345679012345679,0.9010785824345147,0.9096045197740112,0.9274952919020716,0.9579409918392969,0.9261374574368924,0.019928201834059328,55,0.8852459016393444,0.8484848484848484,0.8617886178861789,0.864406779661017,0.9075630252100839,0.8734978345762945,0.020706795023923336,61
158,0.29902091026306155,0.006232584485986603,0.034695911407470706,0.002570821985352194,True,balanced,entropy,10,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8333333333333334,0.831858407079646,0.8495575221238938,0.8938053097345132,0.855395124980593,0.023322926194401097,320,0.9262345679012346,0.901386748844376,0.9193345888261142,0.9290646578782172,0.9544883866917766,0.9261017900283438,0.01715356148925605,56,0.8760330578512396,0.8549618320610687,0.8429752066115702,0.8547008547008546,0.9,0.8657341902449467,0.0201790085100138,300
87,0.5938262462615966,0.01099107594746719,0.05287637710571289,0.0016711975402467602,True,,entropy,,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8771929824561403,0.8245614035087719,0.8407079646017699,0.8672566371681416,0.9026548672566371,0.8624747709982922,0.027441389990353046,97,0.9330246913580247,0.8992295839753466,0.9152542372881356,0.9278091650973007,0.9551161330822349,0.9260867621602085,0.01861428228386851,57,0.8852459016393444,0.8507462686567164,0.8524590163934426,0.8717948717948718,0.9075630252100839,0.8735618167388918,0.021267813844434488,59
110,0.2854135990142822,0.008855684606157186,0.03258056640625,0.0013588030792538164,True,balanced,gini,10,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8070175438596491,0.8407079646017699,0.8761061946902655,0.9026548672566371,0.8607359105728924,0.03331984790011359,128,0.9243827160493827,0.9013867488443759,0.9121155053358444,0.9293785310734464,0.9629629629629629,0.9260452928532026,0.020875209114682308,58,0.8852459016393444,0.8333333333333333,0.8548387096774194,0.8813559322033898,0.9059829059829059,0.8721513565672785,0.025327185904759953,92
29,1.0173353195190429,0.12851596401107232,0.09552469253540039,0.014092007839204997,True,,gini,20,log2,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8859649122807017,0.8070175438596491,0.8407079646017699,0.8672566371681416,0.8849557522123894,0.8571805620245303,0.02996398557336437,270,0.9333333333333333,0.8992295839753467,0.9136848713119899,0.9256120527306968,0.9582548650345261,0.9260229412771785,0.019812216112698244,59,0.894308943089431,0.8333333333333333,0.8548387096774194,0.8717948717948718,0.8907563025210085,0.8690064320832128,0.022778690286724235,222
95,0.5828080654144288,0.011282098777636926,0.053143644332885744,0.0027758850080197945,True,,entropy,,log2,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8859649122807017,0.8245614035087719,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8624592454587796,0.026334280810088463,107,0.9271604938271605,0.8964560862865948,0.916195856873823,0.9309478970495919,0.9591964846202135,0.9259913637314767,0.020478274875068616,60,0.894308943089431,0.846153846153846,0.8548387096774194,0.8739495798319329,0.8983050847457628,0.8735112326996785,0.02071019903131007,60
65,0.6102485656738281,0.015812569552115952,0.058906173706054686,0.006905604354611837,True,,entropy,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.8584070796460177,0.8672566371681416,0.9026548672566371,0.860751436112405,0.030821633259314536,116,0.9319444444444444,0.8964560862865948,0.9155681104833646,0.930947897049592,0.9549591964846201,0.9259751469497232,0.019391324008551668,61,0.8760330578512396,0.8333333333333333,0.8688524590163935,0.8717948717948718,0.9075630252100839,0.8715153494411844,0.02360033936128397,118
173,0.5698822975158692,0.006639817612372784,0.060517740249633786,0.01044755985643642,True,balanced,entropy,20,log2,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8230088495575221,0.8672566371681416,0.8938053097345132,0.8536562645551932,0.03306154070132647,346,0.9265432098765433,0.9016949152542373,0.916195856873823,0.9256120527306968,0.9598242310106717,0.9259740531491945,0.01913833422353658,62,0.8852459016393444,0.8333333333333333,0.8387096774193548,0.8717948717948718,0.8983050847457628,0.8654777737865335,0.025526899482850893,306
130,0.307749605178833,0.005352618820573596,0.032631731033325194,0.0013089803653027147,True,balanced,gini,,auto,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8849557522123894,0.8536717900947057,0.023673164259047204,340,0.9302469135802469,0.8998459167950693,0.9149403640929065,0.9259259259259259,0.9588826114249844,0.9259683463638266,0.019522574118069305,63,0.8666666666666667,0.8396946564885496,0.8524590163934426,0.8717948717948718,0.8869565217391304,0.8635143466165323,0.01623353170164047,345
